r,l,t,episode
93.293964,69,1035.855603,2902
93.1,69,1035.919289,2903
93.160999,70,1035.973211,2904
93.261308,68,1036.034442,2905
93.299278,68,1037.819336,2906
93.342882,68,1037.872727,2907
93.1,69,1037.948065,2908
93.181391,69,1038.002912,2909
93.038803,70,1038.067505,2910
92.954671,71,1038.139863,2911
93.13793,69,1038.200501,2912
93.1,69,1038.298054,2913
92.727727,74,1038.391766,2914
93.1,69,1038.479102,2915
93.2,68,1038.585469,2916
93.1,69,1038.685762,2917
93.2,68,1038.75443,2918
93.1,69,1038.83077,2919
93.190556,69,1038.915444,2920
93.392097,68,1039.002647,2921
93.1,69,1039.0686,2922
93.093512,70,1039.154673,2923
93.175817,69,1039.238356,2924
93.197233,69,1039.327493,2925
90.324715,98,1039.452582,2926
93.158655,69,1039.513204,2927
93.293109,68,1039.587469,2928
93.194671,69,1039.665335,2929
93.1,69,1039.735027,2930
93.1,69,1039.822349,2931
93.1,69,1039.902073,2932
93.1,69,1039.996061,2933
93.2,68,1040.084615,2934
93.125808,69,1042.749662,2935
93,70,1042.820432,2936
93.088688,70,1042.902596,2937
93.2,68,1042.981308,2938
93.273036,69,1043.057421,2939
93.197175,69,1043.134273,2940
93.193619,69,1043.227615,2941
93,70,1043.326369,2942
93.175444,69,1043.423756,2943
93,70,1043.517917,2944
93.1,69,1043.588695,2945
93.2,68,1043.672185,2946
93.3,67,1043.752168,2947
93.1,69,1043.803225,2948
92.986475,71,1043.869303,2949
93.1,69,1043.930099,2950
93.113159,70,1043.98512,2951
93,70,1044.048977,2952
93.258952,69,1044.101951,2953
93.131352,69,1044.16911,2954
93,70,1044.230402,2955
93.328643,68,1044.312013,2956
93.363202,68,1044.391001,2957
93.248963,69,1044.469457,2958
93.185343,69,1044.52861,2959
93.14039,69,1044.590509,2960
93.1,69,1044.64428,2961
93,70,1044.708465,2962
93.2,68,1044.760124,2963
93.337918,67,1044.821458,2964
90.180873,101,1046.571899,2965
93.1,69,1046.638227,2966
93.2,68,1046.699759,2967
93.2,68,1046.756521,2968
93.138667,69,1046.820545,2969
93.2,68,1046.873642,2970
93.174268,70,1046.937915,2971
93.170043,69,1046.99371,2972
93.099631,70,1047.059247,2973
93.17412,69,1047.111259,2974
93.196213,69,1047.175267,2975
93.1,69,1047.236061,2976
93.365948,69,1047.306548,2977
93.2,68,1047.389221,2978
93.197947,69,1047.471138,2979
93,70,1047.541364,2980
93.189642,69,1047.608257,2981
93.087612,70,1047.660774,2982
93.2,68,1047.722037,2983
93,70,1047.784422,2984
93,70,1047.839859,2985
93.151967,69,1047.902055,2986
93.027835,70,1047.954708,2987
93.314401,68,1048.016322,2988
93.091135,70,1048.068446,2989
93,70,1048.130694,2990
93.089081,70,1048.182289,2991
92.430309,79,1048.258678,2992
93,70,1048.339532,2993
93.163181,69,1050.079395,2994
93.25494,68,1050.145787,2995
93.233079,69,1050.197753,2996
93.1,69,1050.271034,2997
93.264623,68,1050.349876,2998
93.030707,71,1050.416189,2999
93.229689,69,1050.494332,3000
93.067806,70,1050.568497,3001
93.21443,69,1050.622426,3002
93.214431,68,1050.687099,3003
93.164673,69,1050.740258,3004
93.190298,70,1050.805751,3005
90.863593,94,1050.891562,3006
93.2,68,1050.944313,3007
93.048731,71,1051.010759,3008
93.1,69,1051.075139,3009
93.19978,69,1051.129445,3010
93.291266,68,1051.192652,3011
93.2,68,1051.249861,3012
93.135114,70,1051.333324,3013
93.191599,69,1051.41496,3014
93.178274,69,1051.482927,3015
93.302703,68,1051.569359,3016
93.1,69,1051.635068,3017
93.114822,69,1051.690638,3018
93.236264,69,1051.753715,3019
93.2445,70,1051.816681,3020
93.097547,70,1051.870608,3021
93.067243,70,1051.938287,3022
93.295321,69,1053.782574,3023
90.651877,97,1053.89565,3024
93.105921,69,1053.985976,3025
93.1,69,1054.067283,3026
93.18515,69,1054.138198,3027
93.239828,68,1054.223395,3028
93.2,68,1054.315964,3029
93.1,69,1054.411482,3030
93.164151,69,1054.487193,3031
93.1,69,1054.568324,3032
93.291517,68,1054.659343,3033
93.2,68,1054.741328,3034
93.2,68,1054.801592,3035
93.2,68,1054.869915,3036
93.263011,69,1054.930453,3037
93.1,69,1055.006346,3038
90.506571,96,1055.10322,3039
93.217134,68,1055.197691,3040
90.659356,94,1055.325338,3041
93.367495,69,1055.420299,3042
92.733153,74,1055.527959,3043
93.280969,68,1055.618814,3044
93.315977,68,1055.683708,3045
93.1,69,1055.769112,3046
93.199988,69,1055.848291,3047
92.677156,76,1055.915346,3048
89.528371,106,1056.039979,3049
93.2,68,1056.105342,3050
90.559333,95,1058.762039,3051
85.674732,145,1058.945751,3052
93.091898,70,1059.008817,3053
93,70,1059.072746,3054
93.197565,69,1059.126537,3055
93.296183,68,1059.188786,3056
93.1,69,1059.253631,3057
93.234199,69,1059.322453,3058
93.1,69,1059.402668,3059
90.6,94,1059.503371,3060
93.276177,69,1059.573385,3061
93.278736,68,1059.624188,3062
93.208866,69,1059.686593,3063
93.1,69,1059.737324,3064
93.1,69,1059.801876,3065
93.296311,69,1059.853172,3066
93.231382,69,1059.914293,3067
93.1,69,1059.965882,3068
93.209593,69,1060.042319,3069
93.2,68,1060.108763,3070
92.999968,71,1060.165206,3071
93.1,69,1060.235121,3072
93.289938,68,1060.312717,3073
93.422529,68,1060.37914,3074
92.911966,72,1060.456241,3075
93.168409,70,1060.526599,3076
93,70,1060.584267,3077
93.183496,69,1060.650185,3078
93.134005,69,1062.442832,3079
93.1,69,1062.505065,3080
93,70,1062.567753,3081
93.087465,70,1062.6208,3082
93.16759,70,1062.686139,3083
92.958159,71,1062.753164,3084
93.342238,68,1062.806045,3085
93.292643,68,1062.871883,3086
93.274325,69,1062.928148,3087
93.287989,69,1062.99411,3088
93.148008,69,1063.046809,3089
93.082138,70,1063.121826,3090
93.1,69,1063.184247,3091
93.1,69,1063.238674,3092
93.1,69,1063.322132,3093
93.1,69,1063.401483,3094
93,70,1063.470281,3095
93,70,1063.535789,3096
93.289072,69,1063.599417,3097
93.171945,69,1063.654833,3098
93.176036,69,1063.715076,3099
93.2,68,1063.766178,3100
93,70,1063.831289,3101
93.2,68,1063.882601,3102
93.097449,70,1063.94844,3103
93.167966,69,1064.000546,3104
93.1,69,1064.068895,3105
93.078303,72,1064.145463,3106
93.169774,69,1064.199094,3107
92.992001,71,1064.273136,3108
93.1,69,1065.996981,3109
93.1,69,1066.059863,3110
93.226503,68,1066.112686,3111
93.460118,68,1066.176007,3112
93.251663,68,1066.25055,3113
93.1,69,1066.321769,3114
93.158983,69,1066.3969,3115
93,70,1066.474397,3116
93.2,68,1066.538773,3117
92.945794,72,1066.605007,3118
93.011255,73,1066.670516,3119
92.985078,71,1066.726912,3120
93.2,68,1066.788643,3121
92.794464,73,1066.842829,3122
93.272044,69,1066.90509,3123
93.1,69,1066.957689,3124
93.08028,70,1067.021,3125
93.480182,68,1067.072746,3126
93.337263,69,1067.137759,3127
85.579551,145,1067.276378,3128
93.141132,69,1067.360196,3129
93.188157,69,1067.441633,3130
93.301095,68,1067.512752,3131
93.258255,69,1067.57041,3132
93.288441,69,1067.634024,3133
93.217144,68,1067.684857,3134
93.350829,69,1067.748456,3135
93,70,1067.800321,3136
90.756624,95,1069.823183,3137
93.545527,68,1069.907774,3138
93.2,68,1069.991735,3139
90.515206,96,1070.092764,3140
93.162422,69,1070.159686,3141
93.1,69,1070.240835,3142
92.894056,72,1070.344214,3143
93.2,68,1070.434693,3144
93.274146,69,1070.547791,3145
93.357209,68,1070.627516,3146
93.2,68,1070.714977,3147
93.187354,69,1070.8026,3148
93.2,68,1070.902462,3149
93.254285,68,1070.974792,3150
93.085219,71,1071.05282,3151
90.592644,98,1071.16935,3152
93.2,68,1071.252761,3153
93.175719,69,1071.339818,3154
93.1,69,1071.413445,3155
93.200606,69,1071.512735,3156
93.098993,71,1071.616575,3157
93.116459,69,1071.69541,3158
93.2,68,1071.775808,3159
93.228777,71,1071.84235,3160
93.1,69,1071.914261,3161
93.285944,68,1071.98807,3162
90.875161,94,1072.073135,3163
93.085819,70,1072.145492,3164
93.346064,68,1074.763465,3165
93.1,69,1074.822832,3166
93.1,69,1074.888773,3167
93.109677,69,1074.942679,3168
93.325891,69,1075.008722,3169
93.217388,68,1075.073128,3170
93.2,68,1075.131331,3171
93.1,69,1075.196956,3172
93.1,69,1075.256279,3173
93.190314,69,1075.339865,3174
93.2,68,1075.42137,3175
92.913973,71,1075.50106,3176
93.1,69,1075.563322,3177
93.207466,69,1075.626045,3178
93.282626,68,1075.67859,3179
93.1,69,1075.743086,3180
90.810037,94,1075.834782,3181
93.270184,68,1075.890971,3182
93.334448,69,1075.955689,3183
93.2,68,1076.017481,3184
93.105989,69,1076.074127,3185
93.1,69,1076.14021,3186
93.159011,69,1076.191875,3187
93.134488,69,1076.267864,3188
93.1,69,1076.344815,3189
93.196968,69,1076.413444,3190
93.29684,69,1076.487638,3191
93.369319,67,1076.548736,3192
93.028089,73,1076.608033,3193
93.011243,71,1076.674745,3194
93.186467,69,1078.437168,3195
93.218317,69,1078.520775,3196
93.1,69,1078.591346,3197
93.142578,69,1078.643337,3198
93.1,69,1078.707753,3199
93.16538,69,1078.760751,3200
93.2,68,1078.82396,3201
93.295292,68,1078.893126,3202
93.09144,70,1078.957748,3203
93.237443,68,1079.020538,3204
93.370932,68,1079.0762,3205
93.145164,70,1079.142351,3206
93.199141,69,1079.207684,3207
93.131296,69,1079.270878,3208
93.069952,70,1079.351885,3209
93.1,69,1079.432518,3210
93.1,69,1079.498322,3211
93.085874,70,1079.562369,3212
93.28672,68,1079.626698,3213
93.2,68,1079.6813,3214
93,70,1079.746699,3215
93.243707,68,1079.79814,3216
93.076586,72,1079.863305,3217
93.117029,69,1079.916262,3218
93.2,68,1079.989944,3219
92.119592,82,1080.063462,3220
93.2,68,1080.120873,3221
93.242816,69,1080.186463,3222
93.052938,70,1080.253216,3223
93.2,68,1082.050106,3224
93.194505,69,1082.118153,3225
93.299343,68,1082.180928,3226
93,70,1082.237867,3227
93.473053,68,1082.320117,3228
93.228623,68,1082.398718,3229
93.2,68,1082.457885,3230
92.783587,74,1082.523887,3231
92.81877,73,1082.589174,3232
93.251159,68,1082.646641,3233
93.1,69,1082.711309,3234
93.1,69,1082.762604,3235
93.228654,68,1082.824178,3236
93.199344,69,1082.875807,3237
93.1,69,1082.940729,3238
93.2,68,1082.992465,3239
93.2,68,1083.062597,3240
93.492372,67,1083.131233,3241
93.109687,69,1083.184067,3242
93.133039,69,1083.258509,3243
93.2,68,1083.334812,3244
93.091656,70,1083.401343,3245
93.2,68,1083.478422,3246
93.288037,68,1083.552358,3247
93.135061,71,1083.617275,3248
93.2,68,1083.678273,3249
93.2,68,1083.734262,3250
93.2,68,1083.800741,3251
93.2,68,1083.865322,3252
93,70,1083.920212,3253
93.189053,69,1086.373137,3254
93.1,69,1086.475095,3255
93.191454,69,1086.548922,3256
93.1,69,1086.627208,3257
93.115285,69,1086.709246,3258
93.2,68,1086.770965,3259
93.299884,68,1086.852827,3260
93.1,69,1086.930662,3261
93.195806,69,1086.994758,3262
93.132025,69,1087.074329,3263
92.888578,72,1087.153107,3264
93.1,69,1087.211853,3265
93.2,68,1087.299906,3266
92.9,71,1087.396847,3267
93.184649,69,1087.480752,3268
93.117494,69,1087.546873,3269
93.2,68,1087.61693,3270
93.1,69,1087.685765,3271
93.1,69,1087.748425,3272
93.199884,69,1087.822426,3273
93.2,68,1087.900552,3274
93.306238,68,1087.982686,3275
93.1,69,1088.061388,3276
93.154369,69,1088.141132,3277
93.085789,70,1088.212304,3278
93.3,67,1088.321841,3279
93.063276,71,1088.460195,3280
93.229564,69,1088.538089,3281
93.167857,69,1088.623754,3282
93.1,69,1090.803093,3283
89.849093,103,1090.893212,3284
93.298405,68,1090.959878,3285
93.2,68,1091.011043,3286
93.296495,68,1091.079503,3287
90.562914,95,1091.152326,3288
93.1,69,1091.215526,3289
93.281425,69,1091.297684,3290
93.272662,69,1091.364308,3291
93.399788,69,1091.44753,3292
93.35174,68,1091.510515,3293
93.2,68,1091.564973,3294
93.1,69,1091.63387,3295
93.1,69,1091.696272,3296
93.208668,68,1091.754415,3297
93.29648,68,1091.820179,3298
92.784742,74,1091.878394,3299
93.185366,69,1091.942199,3300
93.2,68,1091.994121,3301
92.964153,72,1092.061522,3302
93.201365,69,1092.1273,3303
93.1,69,1092.181822,3304
93.227609,69,1092.252724,3305
93.398558,67,1092.331833,3306
93.2,68,1092.401511,3307
93.2,68,1092.483181,3308
90.455964,99,1092.57915,3309
93.234042,68,1092.650527,3310
93.24553,68,1092.703683,3311
93.374798,68,1094.506132,3312
93.076693,73,1094.577556,3313
93.283594,68,1094.629176,3314
93.029427,71,1094.704788,3315
93.196645,69,1094.763813,3316
93.2,68,1094.825902,3317
93.132519,70,1094.88081,3318
93.274927,69,1094.946475,3319
92.927096,71,1095.011939,3320
93.230673,68,1095.065173,3321
93.255399,68,1095.129299,3322
93.29957,68,1095.181408,3323
93.176316,69,1095.251347,3324
93.164174,69,1095.332217,3325
93.236749,68,1095.398834,3326
93.2,68,1095.475834,3327
92.93324,71,1095.539329,3328
93.208311,69,1095.591009,3329
93.233635,69,1095.658485,3330
93.293956,68,1095.711698,3331
90.779659,93,1095.801316,3332
93.2,68,1095.866162,3333
93,70,1095.920022,3334
93.296288,68,1095.982822,3335
93.271578,68,1096.040128,3336
93.2,68,1096.105868,3337
93.1,69,1096.171399,3338
90.186164,101,1096.256231,3339
93.153728,69,1096.336711,3340
93.391966,68,1098.115529,3341
93.108562,69,1098.167779,3342
93.151708,69,1098.234522,3343
93.2,68,1098.312519,3344
93.31281,68,1098.376863,3345
93.297054,68,1098.452938,3346
93.1,69,1098.528131,3347
93.171574,69,1098.592594,3348
93.1,69,1098.66157,3349
93.291864,69,1098.713946,3350
93.341153,67,1098.775792,3351
93.116026,69,1098.84946,3352
93.1,69,1098.899801,3353
93.1,69,1098.964341,3354
93,70,1099.019245,3355
92.696281,74,1099.089427,3356
93.1,69,1099.141938,3357
90.7,93,1099.225974,3358
93.283913,68,1099.302882,3359
93.101599,70,1099.383661,3360
93.1,69,1099.451489,3361
93.196805,69,1099.51583,3362
93.300689,69,1099.568673,3363
93.1,69,1099.631624,3364
93.1,69,1099.693471,3365
93.049569,70,1099.759835,3366
93.115518,69,1099.850433,3367
93.2,68,1099.945376,3368
93.195214,69,1100.031488,3369
93.2,68,1102.514041,3370
92.83608,73,1102.599955,3371
93.244513,68,1102.678472,3372
93.101966,69,1102.75521,3373
93.2,68,1102.831988,3374
93.194753,69,1102.923703,3375
93.2,68,1103.016986,3376
93,70,1103.091884,3377
93.244425,69,1103.169768,3378
93.279044,68,1103.245808,3379
93.199817,69,1103.341244,3380
93.2581,68,1103.414847,3381
93.136203,69,1103.5042,3382
93.299103,68,1103.586117,3383
93.299996,68,1103.680445,3384
93.095791,70,1103.749185,3385
93.268135,68,1103.827303,3386
93.191523,69,1103.912278,3387
93.208458,71,1104.009972,3388
93.288048,68,1104.079194,3389
93.2,68,1104.180694,3390
93.272812,68,1104.27971,3391
93.3,67,1104.388151,3392
93.239942,68,1104.478588,3393
93.271243,68,1104.556113,3394
93.1,69,1104.641548,3395
93.1,69,1104.728171,3396
93.148639,69,1104.795149,3397
93.1,69,1104.876139,3398
93.197124,69,1104.968298,3399
93.299858,68,1106.919203,3400
93.1,69,1106.977634,3401
93.18929,70,1107.04183,3402
93.1,69,1107.094551,3403
93.250997,68,1107.157802,3404
93.2,68,1107.21819,3405
93.2,68,1107.282487,3406
93,70,1107.375079,3407
93.1,69,1107.453723,3408
93.299572,68,1107.513824,3409
93.19499,69,1107.576731,3410
93.1,69,1107.635746,3411
93.1,69,1107.69028,3412
93.285607,68,1107.754321,3413
92.98053,71,1107.807477,3414
93.299669,68,1107.870872,3415
93.1,69,1107.925033,3416
93.2,68,1107.988751,3417
93.2,68,1108.04209,3418
93.188954,69,1108.115442,3419
93.203196,69,1108.179101,3420
93.2,68,1108.233359,3421
93.167706,69,1108.315992,3422
93.2,68,1108.406204,3423
93.182305,69,1108.471789,3424
93.280395,68,1108.548224,3425
89.590407,106,1108.639491,3426
93.2,68,1108.699466,3427
93.177027,69,1108.75413,3428
93.2,68,1110.545746,3429
93.1,69,1110.610394,3430
93.127235,69,1110.674368,3431
93.1,69,1110.727423,3432
93.240075,68,1110.790657,3433
93.006892,70,1110.844507,3434
93.199601,69,1110.908508,3435
93.4411,68,1110.972446,3436
93.1,69,1111.023897,3437
93.275942,68,1111.087083,3438
93.2,68,1111.143309,3439
93.282285,69,1111.207245,3440
93.292044,68,1111.275338,3441
93.1,69,1111.35107,3442
93.2,68,1111.427967,3443
93.2,68,1111.512987,3444
93.283247,68,1111.565657,3445
93.120383,69,1111.631307,3446
93.291581,68,1111.683527,3447
90.774912,95,1111.768796,3448
93.263018,68,1111.837935,3449
93.2,68,1111.894863,3450
93.1,69,1111.964373,3451
93.204443,68,1112.015733,3452
93.2,68,1112.08177,3453
92.709747,75,1112.155973,3454
93.237986,69,1112.208797,3455
93.199653,69,1112.286527,3456
90.473939,98,1112.391465,3457
93.1,69,1114.188026,3458
93.297231,69,1114.24447,3459
93.293636,68,1114.327412,3460
90.431966,96,1114.431127,3461
92.451489,79,1114.523213,3462
93.389704,67,1114.604039,3463
93.105224,69,1114.662069,3464
93.2,68,1114.724243,3465
93.1,69,1114.776499,3466
93.2,68,1114.840689,3467
93.348238,69,1114.892919,3468
85.694999,144,1115.030894,3469
93.136282,69,1115.087297,3470
92.818144,73,1115.160648,3471
93.1,69,1115.21693,3472
93.236648,68,1115.297212,3473
93.2,68,1115.382317,3474
93.474349,67,1115.455914,3475
93.197439,69,1115.51838,3476
93.2645,68,1115.591806,3477
93.255081,68,1115.699403,3478
92.890817,72,1115.782938,3479
93,70,1115.857316,3480
93.260853,69,1115.967527,3481
93.167599,71,1116.074648,3482
89.8085,105,1116.195765,3483
93.213043,68,1116.294748,3484
93.1,69,1116.398065,3485
93.333277,67,1118.871943,3486
93.233529,68,1118.950895,3487
85.770529,145,1119.125046,3488
93.2,68,1119.195658,3489
93.186553,69,1119.306302,3490
93.27506,69,1119.413019,3491
93.1,69,1119.506536,3492
93.2,68,1119.619336,3493
93.2,68,1119.710089,3494
93.299818,68,1119.790834,3495
93.299285,68,1119.862592,3496
93.2,68,1119.956511,3497
93.1,69,1120.086056,3498
93.1,69,1120.20699,3499
93.213265,70,1120.324161,3500
93.29453,68,1120.449207,3501
93.296885,68,1120.54604,3502
85.73875,144,1120.718735,3503
93.1,69,1120.801654,3504
92.900782,72,1120.890903,3505
93.1,69,1120.965264,3506
93.283175,68,1121.026807,3507
93.397847,68,1121.084831,3508
93.2,68,1121.151338,3509
93.1,69,1121.203156,3510
93.162522,70,1121.279963,3511
93.3,67,1121.358317,3512
93.1,69,1123.106698,3513
93,70,1123.175257,3514
93.1,69,1123.229062,3515
93.296669,68,1123.307164,3516
90.680814,94,1123.40878,3517
93.1,69,1123.47418,3518
86.449956,136,1123.598502,3519
93.347984,68,1123.649239,3520
93.1,69,1123.714112,3521
93.1,69,1123.765387,3522
93.230424,68,1123.826788,3523
93.267341,68,1123.877703,3524
93.1,69,1123.940686,3525
93.230111,68,1123.992951,3526
93.1,69,1124.066675,3527
93.286002,69,1124.135983,3528
93.2,68,1124.188814,3529
93.137943,69,1124.263741,3530
93.297847,68,1124.344115,3531
92.699659,74,1124.415302,3532
93.28205,68,1124.496656,3533
93.167646,69,1124.567125,3534
93.234557,68,1124.620033,3535
